ID PCA,Grupo,Subgrupo,Classe,ID,Descrição,Unidade,Quantidade,Valor Unitário,Valor Total Estimado,Demandante,SIGLA,Quantidade (num),Valor Unitário (num),Valor Total Estimado (num)
8078,MATERIAL HOSPITALAR,PRODUTOS PARA SAÚDE (MATERIAL QUÍMICO - CIRÚRGICO),BANDAGEM ELÁSTICA,515976,"BANDAGEM ELÁSTICA ,TIPO REDE, COMPOSTA DE POLIAMIDA,COM ENTRELAÇAMENTOS UNIFORMES E PROPRIEDADE DE FIXAÇÃO DE CURATIVOS, MOLDANDO-SE ANATOMICAMENTE AO SEGUIMENTO DO CORPO, ASSEGURANDO MOBILIDADE E MANUTENÇÃO DA IRRIGAÇÃO SANGUÍNEA DAS ÁREAS ADJACENTES. CALIBRE 5,5/33 MM, COMPRIMENTO DE 10 METROS EM REPOUSO. UNIDADE DE FORNECIMENTO: UNIDADE.",UNIDADE,750," R$ 292,65 "," R$ 219.487,50 ",DIRETORIA DE LOGÍSTICA,DLOG,750.0,292.65,219487.5
8079,MATERIAL HOSPITALAR,PRODUTOS PARA SAÚDE (MATERIAL QUÍMICO - CIRÚRGICO),BANDAGEM ELÁSTICA,515977,"BANDAGEM ELÁSTICA ,TIPO REDE, COMPOSTA DE POLIAMIDA,COM ENTRELAÇAMENTOS UNIFORMES E PROPRIEDADE DE FIXAÇÃO DE CURATIVOS, MOLDANDO-SE ANATOMICAMENTE AO SEGUIMENTO DO CORPO, ASSEGURANDO MOBILIDADE E MANUTENÇÃO DA IRRIGAÇÃO SANGUÍNEA DAS ÁREAS ADJACENTES. CALIBRE 8/66 MM, COMPRIMENTO DE 10 METROS EM REPOUSO. UNIDADE DE FORNECIMENTO: UNIDADE.",UNIDADE,750," R$ 663,70 "," R$ 497.775,00 ",DIRETORIA DE LOGÍSTICA,DLOG,750.0,663.7,497775.0
8138,MATERIAL HOSPITALAR,PRODUTOS PARA SAÚDE (MATERIAL QUÍMICO - CIRÚRGICO),CURATIVO DE HIDROFIBRA,515978,"CURATIVO DE HIDROFIBRA . CLASSIFICAÇÃO ANVISA: CLASSE III, TAMANHO:15X15CM. MATERIAL(AIS): COBERTURA ESTÉRIL, NÃO ADERENTE DE FIBRA GELIFICANTE, NÃO TECIDO, COM CARBOXIMETILCELULOSE E CONTENDO PRATA IÔNICA. CARACTERÍSTICAS: COM AÇÃO BACTERICIDA E BACTERIOSTÁTICA, ANTIMICROBIANA E ANTIBIOFILME, DE ABSORÇÃO VERTICAL, COM PROPRIEDADE DE SE TRANSFORMAR EM GEL E HIDRODESBRIDANTE, POSSUIR AGENTE QUELANTE E SURFACTANTE; ESTÉRIL, DOBRÁVEL E RECORTÁVEL AFIM DE ACOMODAR-SE NO LEITO DA FERIDA. UNIDADE DE FORNECIMENTO: UNIDADE.",UNIDADE,9000," R$ 145,40 "," R$ 1.308.600,00 ",DIRETORIA DE LOGÍSTICA,DLOG,9000.0,145.4,1308600.0
6617,LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS,"SERVIÇOS DE LOCAÇÃO DE VEÍCULOS, MÁQUINAS E EQUIPAMENTOS MÉDICO-HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS",SERVIÇO DE LOCAÇÃO DE UNIDADE MÓVEL,515981,"SERVIÇO DE LOCAÇÃO DE UNIDADE MÓVEL , CARACTERÍSTICA(S): ESPECIALIZADO EM LOCAÇÃO DE UNIDADE MÓVEL ADAPTADA E EQUIPADA PARA A REALIZAÇÃO DE EXAMES E CONSULTAS ESPECIALIZADAS NO PROGRAMA SAÚDE DA MULHER, INCLUINDO CESSÃO DE EQUIPAMENTOS, FORNECIMENTO DE INSUMOS NECESSÁRIOS, MANUTENÇÃO PREVENTIVA E CORRETIVA E MOTORISTA ESPECIALIZADO PARA O DESLOCAMENTO DAS UNIDADES. CARACTERÍSTICA(S) ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.(ID CADASTRADO NO CONTRATO Nº.002/2024)",MENSAL,24," R$ 519.839,83 "," R$ 12.476.155,92 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,24.0,519839.83,12476155.92
6382,"EQUIPAMENTOS DE FOTO, VÍDEO E SOM",EQUIPAMENTOS E ACESSÓRIOS PARA IMAGENS,TELEVISÃO,515996,"TELEVISÃO , TIPO: SMART LED, DIMENSÃO(ÕES) TELA: 55 POLEGADAS, TENSÃO: BIVOLT, FREQUÊNCIA: 60HZ, RESOLUÇÃO: UHD 4K, CARACTERÍSTICA(S) ADICIONAL(IS): COM WI-FI, BLUETOOTH, CONVERSOR DIGITAL INTEGRADO, SISTEMA DE CORES PAL-M, PAL-N E NTSC, ENTRADA HDMI, USB, ENTRADA LAN, ACOMPANHA MANUAL DE INSTRUÇÃO, CABO DE FORÇA E CONTROLE REMOTO. CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",UNIDADE,3," R$ 2.274,93 "," R$ 6.824,79 ",DIRETORIA DE TECNOLOGIA DA INFORMAÇÃO,DTI,3.0,2274.93,6824.79
6629,LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS,"SERVIÇOS DE LOCAÇÃO DE VEÍCULOS, MÁQUINAS E EQUIPAMENTOS MÉDICO-HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS",SERVIÇO DE LOCAÇÃO DE UNIDADE MÓVEL,515981,"SERVIÇO DE LOCAÇÃO DE UNIDADE MÓVEL , CARACTERÍSTICA(S): ESPECIALIZADO EM LOCAÇÃO DE UNIDADE MÓVEL ADAPTADA E EQUIPADA PARA A REALIZAÇÃO DE EXAMES E CONSULTAS ESPECIALIZADAS NO PROGRAMA SAÚDE DA MULHER, INCLUINDO CESSÃO DE EQUIPAMENTOS, FORNECIMENTO DE INSUMOS NECESSÁRIOS, MANUTENÇÃO PREVENTIVA E CORRETIVA E MOTORISTA ESPECIALIZADO PARA O DESLOCAMENTO DAS UNIDADES. CARACTERÍSTICA(S) ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.(ID CADASTRADO NO CONTRATO Nº.031/2023)",MENSAL,36," R$ 492.432,46 "," R$ 17.727.568,56 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,36.0,492432.46,17727568.56
9321,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES",SERVIÇOS DE ENFERMAGEM,515982,"SERVIÇOS DE ENFERMAGEM , CARACTERÍSTICA(S): ESPECIALIZADO EM SERVIÇOS DE ENFERMAGEM, ENVOLVENDO O CARGO DE ENFERMEIRO, NO PERÍODO DIURNO. CARACTERÍSTICAS ADICIONAIS CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",POSTO,120," R$ 11.217,65 "," R$ 1.346.118,00 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,120.0,11217.65,1346118.0
9275,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES",SERVIÇOS DE ENFERMAGEM,515982,"SERVIÇOS DE ENFERMAGEM , CARACTERÍSTICA(S): ESPECIALIZADO EM SERVIÇOS DE ENFERMAGEM, ENVOLVENDO O CARGO DE ENFERMEIRO, NO PERÍODO DIURNO. CARACTERÍSTICAS ADICIONAIS CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.(ID CADASTRADO NO CONTRATO Nº.002/2024)",POSTO,24," R$ 7.250,54 "," R$ 174.012,96 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,24.0,7250.54,174012.96
9293,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES",SERVIÇOS DE ENFERMAGEM,515982,"SERVIÇOS DE ENFERMAGEM , CARACTERÍSTICA(S): ESPECIALIZADO EM SERVIÇOS DE ENFERMAGEM, ENVOLVENDO O CARGO DE ENFERMEIRO, NO PERÍODO DIURNO. CARACTERÍSTICAS ADICIONAIS CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.(ID CADASTRADO NO CONTRATO Nº.031/2023)",POSTO,36," R$ 7.250,54 "," R$ 261.019,44 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,36.0,7250.54,261019.44
9320,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES",SERVIÇOS DE ENFERMAGEM,515983,"SERVIÇOS DE ENFERMAGEM , CARACTERÍSTICA(S): ESPECIALIZADO EM SERVIÇOS DE ENFERMAGEM, ENVOLVENDO O CARGO DE TÉCNICO DE ENFERMAGEM, NO PERÍODO DIURNO. CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",POSTO,360," R$ 8.886,95 "," R$ 3.199.302,00 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,360.0,8886.95,3199302.0
9276,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES",SERVIÇOS DE ENFERMAGEM,515983,"SERVIÇOS DE ENFERMAGEM , CARACTERÍSTICA(S): ESPECIALIZADO EM SERVIÇOS DE ENFERMAGEM, ENVOLVENDO O CARGO DE TÉCNICO DE ENFERMAGEM, NO PERÍODO DIURNO. CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.(ID CADASTRADO NO CONTRATO Nº.002/2024)",POSTO,48," R$ 9.135,26 "," R$ 438.492,48 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,48.0,9135.26,438492.48
9294,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES",SERVIÇOS DE ENFERMAGEM,515983,"SERVIÇOS DE ENFERMAGEM , CARACTERÍSTICA(S): ESPECIALIZADO EM SERVIÇOS DE ENFERMAGEM, ENVOLVENDO O CARGO DE TÉCNICO DE ENFERMAGEM, NO PERÍODO DIURNO. CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.(ID CADASTRADO NO CONTRATO Nº.031/2023)",POSTO,72," R$ 9.135,26 "," R$ 657.738,72 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,72.0,9135.26,657738.72
9269,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES","SERVIÇOS MÉDICOS, AMBULATORIAIS",515984,"SERVIÇOS MÉDICOS, AMBULATORIAIS , CARACTERÍSTICA(S): ESPECIALIZADO EM SERVIÇOS MÉDICOS, ENVOLVENDO O CARGO DE MÉDICO CLÍNICO GERAL, NO PERÍODO DIURNO. CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",POSTO,120," R$ 34.052,00 "," R$ 4.086.240,00 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,120.0,34052.0,4086240.0
9277,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES","SERVIÇOS MÉDICOS, AMBULATORIAIS",515984,"SERVIÇOS MÉDICOS, AMBULATORIAIS , CARACTERÍSTICA(S): ESPECIALIZADO EM SERVIÇOS MÉDICOS, ENVOLVENDO O CARGO DE MÉDICO CLÍNICO GERAL, NO PERÍODO DIURNO. CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.(ID CADASTRADO NO CONTRATO Nº.002/2024)",POSTO,24," R$ 33.386,16 "," R$ 801.267,84 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,24.0,33386.16,801267.84
9295,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES","SERVIÇOS MÉDICOS, AMBULATORIAIS",515984,"SERVIÇOS MÉDICOS, AMBULATORIAIS , CARACTERÍSTICA(S): ESPECIALIZADO EM SERVIÇOS MÉDICOS, ENVOLVENDO O CARGO DE MÉDICO CLÍNICO GERAL, NO PERÍODO DIURNO. CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.(ID CADASTRADO NO CONTRATO Nº.031/2023)",POSTO,36," R$ 33.386,16 "," R$ 1.201.901,76 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,36.0,33386.16,1201901.76
9278,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES","SERVIÇOS MÉDICOS, AMBULATORIAIS",515985,"SERVIÇOS MÉDICOS, AMBULATORIAIS , CARACTERÍSTICA(S): ESPECIALIZADO EM SERVIÇOS MÉDICOS, ENVOLVENDO O CARGO DE MÉDICO EM RADIOLOGIA E DIAGNÓSTICO POR IMAGEM, NO PERÍODO DIURNO. CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.(ID CADASTRADO NO CONTRATO Nº.002/2024)",POSTO,24," R$ 50.665,15 "," R$ 1.215.963,60 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,24.0,50665.15,1215963.6
9296,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES","SERVIÇOS MÉDICOS, AMBULATORIAIS",515985,"SERVIÇOS MÉDICOS, AMBULATORIAIS , CARACTERÍSTICA(S): ESPECIALIZADO EM SERVIÇOS MÉDICOS, ENVOLVENDO O CARGO DE MÉDICO EM RADIOLOGIA E DIAGNÓSTICO POR IMAGEM, NO PERÍODO DIURNO. CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.(ID CADASTRADO NO CONTRATO Nº.031/2023)",POSTO,36," R$ 50.665,15 "," R$ 1.823.945,40 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,36.0,50665.15,1823945.4
7403,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,CANETA ESFEROGRÁFICA,515986,"CANETA ESFEROGRÁFICA , APRESENTAÇÃO: CONTENDO CLIP FIXADOR E ACIONAMENTO POR BOTÃO DE PRESSÃO, MATERIAL(IS) CORPO: BAMBU, COR(ES) E PERSONALIZAÇÃO: A SEREM DEFINIDAS, CARACTERÍSTICA(S) ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",UNIDADE,260," R$ 0,55 "," R$ 143,00 ","DIRETORIA DE VIGILÂNCIA EPIDEMIOLÓGICA, AMBIENTAL, ZOONOSES E DA SAÚDE DO TRABALHO",DVAE,260.0,0.55,143.0
7403,MATERIAL DE EXPEDIENTE E ESCOLAR,ARTIGOS PARA ESCRITÓRIO,CANETA ESFEROGRÁFICA,515986,"CANETA ESFEROGRÁFICA , APRESENTAÇÃO: CONTENDO CLIP FIXADOR E ACIONAMENTO POR BOTÃO DE PRESSÃO, MATERIAL(IS) CORPO: BAMBU, COR(ES) E PERSONALIZAÇÃO: A SEREM DEFINIDAS, CARACTERÍSTICA(S) ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",UNIDADE,120," R$ 0,55 "," R$ 66,00 ",DIRETORIA DE VIGILÂNCIA SANITÁRIA,DVISA,120.0,0.55,66.0
6382,"EQUIPAMENTOS DE FOTO, VÍDEO E SOM",EQUIPAMENTOS E ACESSÓRIOS PARA IMAGENS,TELEVISÃO,515996,"TELEVISÃO , TIPO: SMART LED, DIMENSÃO(ÕES) TELA: 55 POLEGADAS, TENSÃO: BIVOLT, FREQUÊNCIA: 60HZ, RESOLUÇÃO: UHD 4K, CARACTERÍSTICA(S) ADICIONAL(IS): COM WI-FI, BLUETOOTH, CONVERSOR DIGITAL INTEGRADO, SISTEMA DE CORES PAL-M, PAL-N E NTSC, ENTRADA HDMI, USB, ENTRADA LAN, ACOMPANHA MANUAL DE INSTRUÇÃO, CABO DE FORÇA E CONTROLE REMOTO. CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",UNIDADE,25," R$ 2.274,93 "," R$ 56.873,25 ",DIRETORIA DE REDE PRÉ-HOSPITALAR MÓVEL E SANITÁRIO,DREMPS,25.0,2274.93,56873.25
6406,"EQUIPAMENTOS DE FOTO, VÍDEO E SOM",EQUIPAMENTOS E ACESSÓRIOS PARA IMAGENS,TELEVISÃO,515997,"TELEVISÃO , TIPO: SMART LED, DIMENSÃO(ÕES) TELA: 65 POLEGADAS, TENSÃO: BIVOLT, FREQUÊNCIA: 60HZ, RESOLUÇÃO: UHD 4K, CARACTERÍSTICA(S) ADICIONAL(IS): COM WI-FI, BLUETOOTH, CONVERSOR DIGITAL INTEGRADO, SISTEMA DE CORES PAL-M, PAL-N E NTSC, ENTRADA HDMI, USB, ENTRADA LAN, ACOMPANHA MANUAL DE INSTRUÇÃO, CABO DE FORÇA E CONTROLE REMOTO. CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.",UNIDADE,10," R$ 3.578,00 "," R$ 35.780,00 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,10.0,3578.0,35780.0
9315,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS DE PROFILAXIAS, LIMPEZA E DESINFECÇÃO HOSPITALAR","SERVIÇO DE LIMPEZA, CONSERVAÇÃO E HIGIENIZAÇÃO",516009,"SERVIÇO DE LIMPEZA, CONSERVAÇÃO E HIGIENIZAÇÃO , CARACTERÍSTICA(S): ESPECIALIZADO EM LIMPEZA, CONSERVAÇÃO E HIGIENIZAÇÃO DE ÁREAS INTERNAS ASSEMELHADAS A ÁREAS ADMINISTRATIVAS, CUMPRINDO 12H DIURNAS NA ESCALA DE 12 X 36 HORAS, COM INSALUBRIDADE MENSAL, COM FORNECIMENTO DE MÃO-DE-OBRA, MATERIAIS E EQUIPAMENTOS, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.(ID CADASTRADO NO CONTRATO Nº.055/2023)",SERVIÇO,24," R$ 8.896,20 "," R$ 213.508,80 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,24.0,8896.2,213508.8
9316,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS DE PROFILAXIAS, LIMPEZA E DESINFECÇÃO HOSPITALAR","SERVIÇO DE LIMPEZA, CONSERVAÇÃO E HIGIENIZAÇÃO",516010,"SERVIÇO DE LIMPEZA, CONSERVAÇÃO E HIGIENIZAÇÃO , CARACTERÍSTICA(S): ESPECIALIZADO EM LIMPEZA, CONSERVAÇÃO E HIGIENIZAÇÃO DE ÁREAS INTERNAS ASSEMELHADAS A ÁREAS ADMINISTRATIVAS, CUMPRINDO 12H NOTURNAS NA ESCALA DE 12 X 36 HORAS, COM INSALUBRIDADE MENSAL, COM FORNECIMENTO DE MÃO-DE-OBRA, MATERIAIS E EQUIPAMENTOS, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.(ID CADASTRADO NO CONTRATO Nº.055/2023)",SERVIÇO,24," R$ 10.309,22 "," R$ 247.421,28 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,24.0,10309.22,247421.28
9270,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES",SERVIÇO DE APOIO OPERACIONAL,516044,"SERVIÇO DE APOIO OPERACIONAL , CARACTERÍSTICA(S): ESPECIALIZADO EM SERVIÇO DE APOIO OPERACIONAL, ENVOLVENDO O CARGO DE ASSISTENTE ADMINISTRATIVO, NO PERÍODO DIURNO, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA",POSTO,120," R$ 7.292,69 "," R$ 875.122,80 ",DIRETORIA DE ATENÇÃO PRIMÁRIA,DAP,120.0,7292.69,875122.8
9279,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES",SERVIÇO DE APOIO OPERACIONAL,516044,"SERVIÇO DE APOIO OPERACIONAL , CARACTERÍSTICA(S): ESPECIALIZADO EM SERVIÇO DE APOIO OPERACIONAL, ENVOLVENDO O CARGO DE ASSISTENTE ADMINISTRATIVO, NO PERÍODO DIURNO, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA(ID CADASTRADO NO CONTRATO Nº.002/2024)",POSTO,48," R$ 8.789,24 "," R$ 421.883,52 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,48.0,8789.24,421883.52
9297,"SERVIÇOS MÉDICOS, HOSPITALARES, ODONTOLÓGICOS E LABORATORIAIS","SERVIÇOS MÉDICOS, HOSPITALARES",SERVIÇO DE APOIO OPERACIONAL,516044,"SERVIÇO DE APOIO OPERACIONAL , CARACTERÍSTICA(S): ESPECIALIZADO EM SERVIÇO DE APOIO OPERACIONAL, ENVOLVENDO O CARGO DE ASSISTENTE ADMINISTRATIVO, NO PERÍODO DIURNO, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA(ID CADASTRADO NO CONTRATO Nº.031/2023)",POSTO,72," R$ 8.789,24 "," R$ 632.825,28 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,72.0,8789.24,632825.28
9208,SERVIÇOS DE TELECOMUNICAÇÕES,SERVIÇO DE LINK DE COMUNICAÇÃO,SERVIÇO DE LINK DE COMUNICAÇÃO,516046,"SERVIÇO DE LINK DE COMUNICAÇÃO , CARACTERÍSTICA(S): ESPECIALIZADO EM COMUNICAÇÃO DE DADOS EM REDE METRO ETHERNET EM FIBRA ÓPTICA COM TECNOLOGIA IP/MPLS, VELOCIDADE DE TRÁFEGO DE 50MBPS, INCLUINDO FORNECIMENTO DE HARDWARE E SOFTWARE, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.(ID CADASTRADO NO CONTRATO Nº.015/2023)",MENSAL,180," R$ 1.829,05 "," R$ 329.229,00 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,180.0,1829.05,329229.0
9209,SERVIÇOS DE TELECOMUNICAÇÕES,SERVIÇO DE LINK DE COMUNICAÇÃO,SERVIÇO DE LINK DE COMUNICAÇÃO,516047,"SERVIÇO DE LINK DE COMUNICAÇÃO , CARACTERÍSTICA(S): ESPECIALIZADO EM COMUNICAÇÃO DE DADOS EM REDE METRO ETHERNET EM FIBRA ÓPTICA COM TECNOLOGIA IP/MPLS, VELOCIDADE DE TRÁFEGO DE 30MBPS, INCLUINDO FORNECIMENTO DE HARDWARE E SOFTWARE, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.(ID CADASTRADO NO CONTRATO Nº.015/2023)",MENSAL,2904," R$ 1.107,15 "," R$ 3.215.163,60 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,2904.0,1107.15,3215163.6
9210,SERVIÇOS DE TELECOMUNICAÇÕES,SERVIÇO DE LINK DE COMUNICAÇÃO,SERVIÇO DE LINK DE COMUNICAÇÃO,516048,"SERVIÇO DE LINK DE COMUNICAÇÃO , CARACTERÍSTICA(S): ESPECIALIZADO EM COMUNICAÇÃO DE DADOS EM REDE METRO ETHERNET EM FIBRA ÓPTICA COM TECNOLOGIA IP/MPLS, VELOCIDADE DE TRÉFEGO DE 100MBPS, INCLUINDO FORNECIMENTO DE HARDWARE E SOFTWARE, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.(ID CADASTRADO NO CONTRATO Nº.015/2023)",MENSAL,60," R$ 7.585,15 "," R$ 455.109,00 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,60.0,7585.15,455109.0
9211,SERVIÇOS DE TELECOMUNICAÇÕES,SERVIÇO DE LINK DE COMUNICAÇÃO,SERVIÇO DE LINK DE COMUNICAÇÃO,516049,"SERVIÇO DE LINK DE COMUNICAÇÃO , CARACTERÍSTICA(S): ESPECIALIZADO EM COMUNICAÇÃO DE DADOS EM REDE METRO ETHERNET EM FIBRA ÓPTICA COM TECNOLOGIA IP/MPLS, VELOCIDADE DE TRÁFEGO DE 1000MBPS, INCLUINDO FORNECIMENTO DE HARDWARE E SOFTWARE, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.(ID CADASTRADO NO CONTRATO Nº.015/2023)",MENSAL,12," R$ 13.274,21 "," R$ 159.290,52 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,12.0,13274.21,159290.52
9212,SERVIÇOS DE TELECOMUNICAÇÕES,SERVIÇO DE LINK DE COMUNICAÇÃO,SERVIÇO DE INSTALAÇÃO DE LINK DE COMUNICAÇÃO,516050,"SERVIÇO DE INSTALAÇÃO DE LINK DE COMUNICAÇÃO , CARACTERÍSTICA(S): ESPECIALIZADO EM INSTALAÇÃO DE LINKS DE COMUNICAÇÃO DE DADOS E CPE EM REDE METRO ETHERNET EM FIBRA ÓPTICA COM TECNOLOGIA IP/MPLS, VELOCIDADE DE TRÁFEGO DE 30MBPS, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.(ID CADASTRADO NO CONTRATO Nº.015/2023)",SERVIÇO,36," R$ 2.853,33 "," R$ 102.719,88 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,36.0,2853.33,102719.88
9213,SERVIÇOS DE TELECOMUNICAÇÕES,SERVIÇO DE LINK DE COMUNICAÇÃO,SERVIÇO DE INSTALAÇÃO DE LINK DE COMUNICAÇÃO,516051,"SERVIÇO DE INSTALAÇÃO DE LINK DE COMUNICAÇÃO , CARACTERÍSTICA(S): ESPECIALIZADO EM INSTALAÇÃO DE LINKS DE COMUNICAÇÃO DE DADOS E CPE EM REDE METRO ETHERNET EM FIBRA ÓPTICA COM TECNOLOGIA IP/MPLS, VELOCIDADE DE TRÁFEGO DE 50MBPS, CARACTERÍSTICAS ADICIONAL(IS): CONFORME PROJETO BÁSICO/TERMO DE REFERÊNCIA.(ID CADASTRADO NO CONTRATO Nº.015/2023)",SERVIÇO,1," R$ 3.101,45 "," R$ 3.101,45 ",CONTRATOS VIGENTES - SEMSA,CONTRATOS,1.0,3101.45,3101.45
